,0,1
7309,teknisk-naturvitskapleg,teknisk-naturvitenskapelig
7310,teknisk-naturvitskapeleg,teknisk-naturvitenskapelig
7311,tverrvitskapleg,tverrvitenskapelig
7312,tverrvitskapeleg,tverrvitenskapelig
7313,vitskapleg,vitenskapelig
7314,vitskapeleg,vitenskapelig
7315,samfunnsvitskapleg,samfunnsvitenskapelig
7316,samfunnsvitskapeleg,samfunnsvitenskapelig
7317,framtidig,fremtidig
7318,fryktinngytande,fryktinngytende
7319,livreddande,livreddende
7320,påtrengende,påtrengande
7321,serskild,særskilt
7322,søraustleg,sørøstlig
7323,fullsett,fullsatt
7324,formange,etforhøytantall
7325,formange,etforstortantall
7326,forfå,etforlavtantall
7327,såmange,etsåhøytantall
7328,såfå,etsålavtantall
7329,såfå,etsåliteantall
7330,såfå,etlikelavtantall
7331,nokrefå,etbeskjedentantall
7332,nokrefå,etliteantall
7333,eitlågttal,etliteantall
7334,eitlågttal,etlavtantall
7335,eitlågttal,etbeskjedentantall
7336,eitlitetal,etbeskjedentantall
7337,få,lavtantall
7338,tunghøyrt,tunghørt
7339,adskilleg,adskillig
7340,allehande,allehånde
7341,antakeleg,antagelig
7342,avdanka,avdanket
7343,avsaga,avsagd
7344,avsaga,avsaget
7345,folksam,beferdet
7346,folksam,beferda
7347,rusa,beruset
7348,rusa,ruset
7349,alltid,bestandig
7350,spennande,spennende
7351,spennande,begivenhetsrik
7352,interessant,begivenhetsrik
7353,interessant,begivenhetsrik
7354,påkøyrslefri,påkjørselsfri
7355,påkøyringsfri,påkjørselsfri
7356,avkøyrslefri,avkjørselsfri
7357,avkøyringsfri,avkjørselsfri
7358,viktig,betydningsfull
7359,bortskjemd,bortskjemt
7360,butikktilsett,butikkansatt
7361,hovudtiltalt,hovedtiltalt
7362,berekraftig,bærekraftig
7363,borgarleg,borgerlig
7364,vassbasert,vannbasert
7365,vekebasert,ukebasert
7366,dobbeltløpa,dobbeltløpet
7367,driven,dreven
7368,djuptgåande,dyptgående
7369,dåverande,daværende
7370,heimeverande,hjemmeværende
7371,døyeleg,dødelig
7372,dødeleg,dødelig
7373,udødeleg,udødelig
7374,udøyeleg,udødelig
7375,dryg,drøy
7376,duknakka,duknakket
7377,dugeleg,dyktig
7378,dugeleg,dugelig
7379,udugeleg,udugelig
7380,vedtaksfør,beslutningsdyktig
7381,utrena,utrent
7382,dauddrukken,døddrukken
7383,eigenkomponert,egenkomponert
7384,eigna,egnet
7385,eksplosjonsfarleg,eksplosjonsfarlig
7386,eldgammal,eldgammel
7387,einarma,enarmet
7388,eineståande,enestående
7389,eineansvarleg,eneansvarlig
7390,helseskadeleg,helseskadelig
7391,lønnsam,lønnsom
7392,aktsam,aktsom
7393,ujamn,ujevn
7394,sjølvsikker,selvsikker
7395,samd,enig
7396,einig,enig
7397,usamd,uenig
7398,ueinig,uenig
7399,einsam,ensom
7400,ulesen,ulest
7401,fortumla,fortumlet
7402,utru,utro
7403,kitlen,kilen
7404,haustmorken,høstmorken
7405,heimlaus,hjemløs
7406,skild,skilt
7407,skild,adskilt
7408,skild,atskilt
7409,engelskspråkleg,engelskspråklig
7410,einstemmig,enstemmig
7411,tristemmig,trestemmig
7412,fleirstemmig,flerstemmig
7413,ettertenksam,ettertenksom
7414,langsam,langsom
7415,ettertrakta,ettertraktet
7416,beskytta,beskyttet
7417,patentbeskytta,patentbeskyttet
7418,ettertrykkeleg,ettertrykkelig
7419,ettertrykkjeleg,ettertrykkelig
7420,fastklemd,fastklemt
7421,fastspikra,fastspikret
7422,fatta,fattet
7423,feilslegen,feilslått
7424,felleskyrkjeleg,felleskirkelig
7425,fleirnasjonal,flernasjonal
7426,folkevald,folkevalgt
7427,forbaska,forbasket
7428,forboden,forbudt
7429,føresett,foresatt
7430,forfylla,forfyllet
7431,fornærma,fornærmet
7432,nøgd,fornøyd
7433,fornøgd,fornøyd
7434,forseggjord,forseggjort
7435,forsliten,forslitt
7436,tynnsliten,tynnslitt
7437,forslegen,forslått
7438,fortent,fortjent
7439,fortvila,fortvilet
7440,fortvila,fortvilt
7441,franskspråkleg,franskspråklig
7442,fleirspråkleg,flerspråklig
7443,fransktalande,fransktalende
7444,fråverande,fraværende
7445,frittalande,frittalende
7446,frosen,frossen
7447,fullasta,fullastet
7448,fulltalig,fulltallig
7449,fåtalig,fåtallig
7450,føregåande,forutgående
7451,førre,forutgående
7452,tidlegare,forutgående
7453,tidlegare,foregående
7454,tidlegare,tidligere
7455,førre,foregående
7456,førnemnd,førnevnt
7457,funksjonshemja,funksjonshemmet
7458,funksjonshemma,funksjonshemmet
7459,førarlaus,førerløs
7460,gammaldags,gammeldags
7461,gemensleg,gemenslig
7462,gjæv,gjev
7463,glidande,glidende
7464,gravalvorleg,gravalvorlig
7465,grensesprengande,grensesprengende
7466,grovslegen,grovslått
7467,grusam,grusom
7468,grufull,grusom
7469,frykteleg,grusom
7470,forferdeleg,grusom
7471,grueleg,gruelig
7472,gullkanta,gullkantet
7473,gullslegen,gullslått
7474,heiderleg,hederlig
7475,galen,gal
7476,gammal,gammel
7477,halvgammal,halvgammel
7478,årgammal,årgammel
7479,vanhelgande,vanhellig
7480,heilag,hellig
7481,heilfrelst,helfrelst
7482,heilskapleg,helhetlig
7483,heilskinna,helskinnet
7484,hås,hes
7485,heimearbeidande,hjemmearbeidende
7486,heimebasert,hjemmebasert
7487,heimelaga,hjemmelagd
7488,heimelaga,hjemmelaget
7489,heimevand,hjemmevant
7490,heimeveve,hjemmevevd
7491,heimeveve,heimevevd
7492,heit,het
7493,hjernedaud,hjernedød
7494,hovudansvarleg,hovedansvarlig
7495,halden,holden
7496,hovudtillitsvald,hovedtillitsvalgt
7497,attvald,gjenvalgt
7498,haustleg,høstlig
7499,nordaustleg,nordøstlig
7500,høyrbar,hørbar
7501,samanliknbar,sammenlignbar
7502,føreseieleg,forutsigbar
7503,uføreseieleg,uforutsigbar
7504,høglydt,høylytt
7505,høgre,høyre
7506,høgreist,høyreist
7507,høgrøsta,høyrøstet
7508,innbiten,innbitt
7509,ihelslegen,ihjelslått
7510,innandørs,innendørs
7511,innanlandsk,innenlandsk
7512,innestengd,innestengt
7513,inneverande,inneværende
7514,innmeld,innmeldt
7515,innslegen,innslått
7516,innlagd,innlagt
7517,innsett,innsatt
7518,jamn,jevn
7519,jernslegen,jernbeslått
7520,jordslegen,muggen
7521,juleraud,julerød
7522,joleraud,julerød
7523,roseraud,roserød
7524,roseraud,rosenrød
7525,kjempemorosam,kjempemorsom
7526,kjend,kjent
7527,klorhaldig,klorholdig
7528,klassemedviten,klassebevisst
7529,prismedviten,prisbevisst
7530,ansvarsmedviten,ansvarsbevisst
7531,kvalitetsmedveten,kvalitetsbevisst
7532,kvalitetsmedviten,kvalitetsbevisst
7533,sjølvbevisst,selvbevisst
7534,sjølvmedviten,selvbevisst
7535,samfunnsmedviten,samfunnsbevisst
7536,motemedviten,motebevisst
7537,målmedviten,målbevisst
7538,målretta,målbevisst
7539,miljømedviten,miljøbevisst
7540,bevisstlaus,bevisstløs
7541,medvitslaus,bevisstløs
7542,umedveten,ubevisst
7543,umedviten,ubevisst
7544,medveten,bevisst
7545,medviten,bevisst
7546,medvitenpå,bevisstpå
7547,medvitenom,bevisstom
7548,medvitenrundt,bevisstrundt
7549,klarover,bevisstpå
7550,klarover,bevisstom
7551,klarover,bevisstrundt
7552,medviten,vedbevissthet
7553,fulltmedviten,vedfullbevissthet
7554,sjølvstyrt,selvstyrt
7555,kyrkjeframand,kirkefremmed
7556,kyrkjefremmend,kirkefremmed
7557,leiken,leken
7558,livstruande,livstruende
7559,lysegrøn,lysegrønn
7560,ljos,lys
7561,hemmeleg,hemmelig
7562,løynleg,hemmelig
7563,medverkande,medvirkende
7564,meisterleg,mesterlig
7565,misnøgd,misfornøyd
7566,morosam,morsom
7567,munnleg,muntlig
7568,mjuk,myk
7569,naturfarga,naturfarget
7570,nedarva,nedarvet
7571,nedslegen,nedslått
7572,nedsliten,nedslitt
7573,nemneverdig,nevneverdig
7574,nestkommanderande,nestkommanderende
7575,norskeigd,norskeid
7576,kommunaleigd,kommunaleid
7577,nyfødd,nyfødt
7578,norskfødd,norskfødt
7579,nyskapande,nyskapende
7580,nyslegen,nyslått
7581,nysteikt,nystekt
7582,nøysam,nøysom
7583,noverande,nåværende
7584,omstridd,omstridt
7585,omsverma,omsvermet
7586,omtenksam,omtenksom
7587,oppjaga,oppjaget
7588,innlogga,innlogget
7589,ikkjeinnlogga,uinnlogget
7590,uinnlogga,uinnlogget
7591,pålogga,pålogget
7592,oppmeld,oppmeldt
7593,oppmerksam,oppmerksom
7594,merksam,oppmerksom
7595,oppriven,opprevet
7596,oppslegen,oppslått
7597,ovannemnd,ovennevnt
7598,overdriven,overdreven
7599,sjølvskriven,selvskreven
7600,overmenneskeleg,overmenneskelig
7601,overordna,overordnet
7602,overskytande,overskytende
7603,paveleg,pavelig
7604,plagsam,plagsom
7605,pratsam,pratsom
7606,påboden,påbudt
7607,påmeld,påmeldt
7608,rasfarleg,rasfarlig
7609,regjeringsoppnemnd,regjeringsoppnevnt
7610,raud,rød
7611,langstrekt,langstrakt
7612,nomen,nummen
7613,oppegåande,oppegående
7614,overnaturleg,overnaturlig
7615,ròten,råtten
7616,raus,rundhåndet
7617,utamd,utemmet
7618,vanleg,hvilkensomhelstvanlig
7619,vanleg,hvilkensomhelst
7620,kvasomhelst,hvilkensomhelst
7621,kvasomhelstannan,hvilkensomhelstannen
7622,alleandre,hvilkensomhelstannen
7623,raudkledd,rødkledd
7624,samanhengande,sammenhengende
7625,samanlagt,sammenlagt
7626,samansett,sammensatt
7627,samspelt,samspilt
7628,jamspelt,jevnspilt
7629,sjølvstendig,selvstendig
7630,tryggleiksmessig,sikkerhetsmessig
7631,sistnemnd,sistnevnt
7632,sjeldan,sjelden
7633,skadelidd,skadelidt
7634,skindaud,skinndød
7635,skindød,skinndød
7636,skånsam,skånsom
7637,slegen,slått
7638,slitsam,slitsom
7639,smakeleg,smakelig
7640,smittsam,smittsom
7641,småmorosam,småmorsom
7642,småvaksen,småvokst
7643,spreidd,spredt
7644,stadleg,stedlig
7645,stemningsskapande,stemningsskapende
7646,stillesittande,stillesittende
7647,stillesitjande,stillesitjende
7648,storslegen,storslått
7649,storvaksen,storvokst
7650,sundslegen,ødelagt
7651,øydelagt,ødelagt
7652,svolten,sulten
7653,surmaga,surmaget
7654,sveitt,svett
7655,sjuk,syk
7656,sinnssjuk,sinnssyk
7657,sjukemeld,sykemeldt
7658,sjukmeld,sykemeldt
7659,såkalla,såkalt
7660,gråtkjøvd,gråtkvalt
7661,sjåverdig,severdig
7662,sjølvdaud,selvdød
7663,sjølvdød,selvdød
7664,søtleg,søtlig
7665,tettpakka,tettpakket
7666,tilbakehalden,tilbakeholden
7667,tilgjord,tilgjort
7668,tillitsvald,tillitsvalgt
7669,tofarga,tofarget
7670,trong,trang
7671,tredjeseeda,tredjeseedet
7672,USA-leidd,USA-ledet
7673,trengande,trengende
7674,verjetrengande,vergetrengende
7675,dugande,dugende
7676,dugande,dugendes
7677,trufast,trofast
7678,trøytt,trett
7679,trøytt,trøtt
7680,tysk-austerriksk,tysk-østerriksk
7681,uaktsam,uaktsom
7682,aktlaus,uaktsom
7683,ubeden,ubedt
7684,uboden,ubedt
7685,grunnlaus,ubegrunnet
7686,ubeskriveleg,ubeskrivelig
7687,useieleg,ubeskrivelig
7688,ubrukande,ubrukbar
7689,ueigna,uegnet
7690,uforretta,uforrettet
7691,meld,innberettet
7692,meld,meldt
7693,uhemma,uhemmet
7694,uhøgtideleg,uhøytidelig
7695,ulønnsam,ulønnsom
7696,ulønnsam,ulønnsom
7697,umetta,umettet
7698,underordna,underordnet
7699,underutvikla,underutviklet
7700,unnagjord,unnagjort
7701,unaudsynt,unødvendig
7702,uoppgjord,uoppgjort
7703,uoverkommeleg,uoverkommelig
7704,uoversiktleg,uoversiktlig
7705,urørd,urørt
7706,uskriven,uskreven
7707,useld,usolgt
7708,ustoppeleg,ustoppelig
7709,omgjengeleg,utadvendt
7710,utdøyande,utdøende
7711,utanbys,utenbys
7712,eingongs,engangs
7713,høgfarts,høyfarts
7714,høgfarts,høyhastighets
7715,utandørs,utendørs
7716,utanlandsk,utenlandsk
7717,utanriks,utenriks
7718,utarma,utarmet
7719,utgraven,utgravd
7720,utilnærmeleg,utilnærmelig
7721,utnemnd,utnevnt
7722,utilsikta,utilsiktet
7723,utmerka,utmerket
7724,utmerkt,utmerket
7725,utprega,utpreget
7726,utsett,utsatt
7727,utseld,utsolgt
7728,utsend,utsendt
7729,utslegen,utslått
7730,utsliten,utslitt
7731,utvald,utvalgt
7732,utvitydig,utvetydig
7733,utviklingshemma,utviklingshemmet
7734,utvilsam,utvilsom
7735,uuthaldeleg,uutholdelig
7736,uvand,uvant
7737,uventa,uventet
7738,uverkeleg,uvirkelig
7739,uønskt,uønsket
7740,uønska,uønsket
7741,vaken,våken
7742,valma,valmet
7743,vassen,vandig
7744,vasstett,vanntett
7745,vand,vant
7746,veik,vek
7747,velberga,velberget
7748,velfortent,velfortjent
7749,velkjend,velkjent
7750,vellukka,vellykket
7751,vellykka,vellykket
7752,velspelt,velspilt
7753,verdskjend,verdensberømt
7754,verdskjend,verdenskjent
7755,verdsomspennande,verdensomspennende
7756,verd,verdt
7757,veslevaksen,veslevoksen
7758,verknadsfull,virkningsfull
7759,vaksen,voksen
7760,valdeleg,voldelig
7761,voldeleg,voldelig
7762,vêrhard,værhard
7763,framifrå,forbilledlig
7764,eksemplarisk,forbilledlig
7765,framifrå,fremragende
7766,ypparleg,fremragende
7767,framragande,fremragende
7768,framrakande,fremragende
7769,ypparleg,ypperlig
7770,framifrå,ypperlig
7771,yrkesretta,yrkesrettet
7772,målretta,målrettet
7773,openberr,åpenbar
7774,openbar,åpenbar
7775,austre,østre
7776,annan,øvrig
7777,gjæv,gjev
7778,fastslegen,fastslått
7779,handfast,håndfast
7780,vassrett,vannrett
7781,firkanta,firkantet
7782,søre,søndre
7783,syndre,søndre
7784,bereevnemessig,bæreevnemessig
7785,eigarmessig,eiermessig
7786,etterforskingsmessig,etterforskningsmessig
7787,forskingsmessig,forskningsmessig
7788,forvaltingsmessig,forvaltningsmessig
7789,handballmessig,håndballmessig
7790,handverksmessig,håndverksmessig
7791,innhaldsmessig,innholdsmessig
7792,leiarmessig,ledermessig
7793,marknadsmessig,markedsmessig
7794,merksemdsmessig,oppmerksomhetsmessig
7795,sysselsettingsmessig,sysselsetjingsmessig
7796,talmessig,tallmessig
7797,tilskodarmessig,tilskuermessig
7798,tryggingsmessig,sikkerhetsmessig
7799,utsjånadmessig,utseendemessig
7800,åtferdsmessig,adferdsmessig
7801,åtferdsmessig,atferdsmessig
7802,einskild,enkelt
7803,enkeltløpa,enkeltløpet
7804,einskildløpa,enkeltløpet
7805,enkeltståande,enkeltstående
7806,einskildståande,enkeltstående
7807,eintydig,entydig
7808,fleirtydig,flertydig
7809,eksplosjonsfarleg,eksplosjonsfarlig
7810,høgreekstrem,høyreekstrem
7811,heidensk,hedensk
7812,austersjøfinsk,østersjøfinsk
7813,prøyssisk,preussisk
7814,mellomaldersk,middelaldersk
7815,utanrikspolitisk,utenrikspolitisk
7816,austeuropeisk,østeuropeisk
7817,sjølvbiografisk,selvbiografisk
7818,kyrkjemusikalsk,kirkemusikalsk
7819,høgteknologisk,høyteknologisk
7820,kviterussisk,hviterussisk
7821,kristelegdemokratisk,kristeligdemokratisk
7822,sveitsartysk,sveitsertysk
7823,midtaustlandsk,midtøstlandsk
7824,gammalnorsk,gammelnorsk
7825,gammaliransk,gammeliransk
7826,gammalegyptisk,gammelegyptisk
7827,austtysk,østtysk
7828,austindisk,østindisk
7829,austafrikansk,østafrikansk
7830,sikkerheitspolitisk,sikkerhetspolitisk
7831,austenfjelsk,østenfjelsk
7832,marknadsliberalistisk,markedsliberalistisk
7833,kjeldekritisk,kildekritisk
7834,grunnlaus,grunnløs
7835,respektlaus,respektløs
7836,arbeidslaus,arbeidsløs
7837,barnlaus,barnløs
7838,botnlaus,bunnløs
7839,energilaus,energiløs
7840,fangstlaus,fangstløs
7841,foreldrelaus,foreldreløs
7842,formålslaus,formålsløs
7843,grenselaus,grenseløs
7844,handlaus,handløs
7845,kraftlaus,kraftløs
7846,lovlaus,lovløs
7847,matlaus,matløs
7848,motlaus,motløs
7849,nattlaus,nattløs
7850,nådelaus,nådeløs
7851,skamlaus,skamløs
7852,smaklaus,smakløs
7853,tiltakslaus,tiltaksløs
7854,verdilaus,verdiløs
7855,endelaus,endeløs
7856,omsynslaus,hensynsløs
7857,fantasilaus,fantasiløs
7858,fargelaus,fargeløs
7859,førarlaus,førerløs
7860,førerlaus,førerløs
7861,hjelpelaus,hjelpeløs
7862,håplaus,håpløs
7863,tidlaus,tidløs
7864,lydhøyr,lydhør
7865,kjønnslaus,kjønnsløs
7866,kompromisslaus,kompromissløs
7867,laus,løs
7868,livlaus,livløs
7869,makteslaus,maktesløs
7870,poenglaus,poengløs
7871,rastlaus,rastløs
7872,rådlaus,rådløs
7873,sjanselaus,sjanseløs
7874,søvnlaus,søvnløs
7875,daud,død
7876,øvstkommanderande,øverstkommanderende
7877,øvstkommanderande,øverstkommenderende
7878,øverstkommanderande,øverstkommanderende
7879,sjølvbygd,selvbygd
7880,mislukka,mislykket
7881,mislykka,mislykket
7882,mislykka,mislykt
7883,ukjend,ukjent
7884,samla,total
7885,mykje,mye
7886,open,åpen
7887,søndagsopen,søndagsåpen
7888,svart,sort
7889,sein,sen
7890,heil,hel
7891,hol,hul
7892,tidleg,tidlig
7893,verkeleg,virkelig
7894,vanleg,vanlig
7895,sedvanleg,sedvanlig
7896,usedvanleg,usedvanlig
7897,uvanleg,uvanlig
7898,sjangermessig,genremessig
7899,ymsen,ulik
7900,ulik,forskjellig
7901,forskjellig,annerledes
7902,annleis,forskjellig
7903,høgtideleg,høytidelig
7904,sømeleg,anstendig
7905,sømmeleg,sømmelig
7906,sømeleg,sømmelig
7907,usømmeleg,usømmelig
7908,usømeleg,usømmelig
7909,forsømmeleg,forsømmelig
7910,forsømeleg,forsømmelig
7911,venteleg,formodentlig
7912,venteleg,ventelig
7913,formodentleg,formodentlig
7914,gemeinsleg,gemenslig
7915,gemeinsleg,gemeinslig
7916,dotterleg,datterlig
7917,heilårleg,helårlig
7918,heilårleg,heilårlig
7919,heilårig,helårig
7920,fortruleg,fortrolig
7921,truleg,trolig
7922,utruleg,utrolig
7923,yrkesmessig,ervervsmessig
7924,betre,bedre
7925,eigentleg,egentlig
7926,eigenleg,egentlig
7927,einskilde,enkelte
7928,fåfengd,fåfengt
7929,olbogelang,albuelang
7930,hjartansgod,hjertegod
7931,hjertansgod,hjertegod
7932,hjartegod,hjertegod
7933,jamngod,jevngod
7934,jamnlang,jevnlang
7935,sjølvgod,selvgod
7936,sjølvgod,sjølgod
7937,vekelang,ukelang
7938,halvhøg,halvhøy
7939,himmelhøg,himmelhøy
7940,høg,høy
7941,kjepphøg,kjepphøy
7942,meterhøg,meterhøy
7943,middelhøg,middelhøy
7944,middelshøg,middelshøy
7945,skyhøg,skyhøy
7946,tårnhøg,tårnhøy
7947,halvmeterhøg,halvmeterhøy
7948,jamhøg,jamhøy
7949,jevnhøg,jevnhøy
7950,kjempehøg,kjempehøy
7951,rekordhøg,rekordhøy
7952,skotfri,skuddfri
7953,tenestefri,tjenestefri
7954,vedlikehaldsfri,vedlikeholdsfri
7955,beinfri,benfri
7956,ottelaus,bekymringsfri
7957,doggfri,duggfri
7958,forskingsfri,forskningsfri
7959,forureiningsfri,forurensningsfri
7960,motseiingsfri,motsigelsesfri
7961,omkostingsfri,omkostningsfri
7962,røykfri,røkfri
7963,skinn-ogbeinfri,skinn-ogbenfri
7964,folkerik,tettbefolket
7965,valfri,valgfri
7966,vatnfri,vannfri
7967,vassfri,vannfri
7968,ymis,ymse
7969,tilfelleleg,tilfeldig
7970,same,samme
7971,vidaregåande,videregående
7972,lykkeleg,lykkelig
7973,ulykkeleg,ulykkelig
7974,fin,pen
7975,hårfin,knepen
7976,uavgrensa,ubegrenset
7977,forelda,foreldet
7978,påkravd,påkrevd
7979,blaut,bløt
7980,skeiv,skjev
7981,avslegen,avslått
7982,feit,fet
7983,halvfeit,halvfet
7984,djup,dyp
7985,brådjup,brådyp
7986,uendra,uendret
7987,uavgjord,uavgjort
7988,berbar,bærbar
7989,tilnærma,tilnærmet
7990,verksam,virksom
7991,treig,treg
7992,einsidig,ensidig
7993,trådlaus,trådløs
7994,mangefarga,mangefarget
7995,tjukk,tykk
7996,ven,vakker
7997,høgrehendt,høyrehendt
7998,austerriksk,østerriksk
7999,arveleg,arvelig
8000,barnleg,barnlig
8001,bein,ben
8002,berr,bar
8003,bestemd,bestemt
8004,sjølvbestemd,selvbestemt
8005,bleik,blek
8006,blåkvit,blåhvit
8007,brannfarleg,brannfarlig
8008,brei,bred
8009,bunden,bundet
8010,austeuropeisk,østeuroperisk
8011,verdsfjern,verdensfjern
8012,framand,fremmed
8013,fremmend,fremmed
8014,framre,fremre
8015,særskild,særskilt
8016,følsam,følsom
8017,kjenslevar,følsom
8018,ålmenn,allmenn
8019,naudsynt,nødvendig
8020,avliden,avdød
8021,beinhard,benhard
8022,audmjuk,beskjeden
8023,daglegdags,dagligdags
8024,elendig,underenhverkritikk
8025,eittårig,ettårig
8026,fleirårig,flerårig
8027,fleirkulturell,flerkulturell
8028,mellombels,midlertidig
8029,førebels,foreløpig
8030,gjennomførd,gjennomført
8031,verdshistorisk,verdenshistorisk
8032,førehandsutfylt,forhåndsutfylt
8033,inntørka,inntørket
8034,jevngammal,jevngammel
8035,jamngammal,jevngammel
8036,jamgammal,jevngammel
8037,jamgammal,jamgammel
8038,klår,klar
8039,kunstnarisk,kunstnerisk
8040,kvit,hvit
8041,langbeint,langbent
8042,likesæl,likegyldig
8043,mild,dus
8044,linn,mild
8045,luthersk,lutheransk
8046,lutheransk,luthersk
8047,rekordlåg,rekordlav
8048,låg,lav
8049,austnorsk,østnorsk
8050,notidig,nåtidig
8051,ikkjeoppgitt,uoppgitt
8052,rekneskapsmessig,regnskapsmessig
8053,rein,ren
8054,framgangsrik,fremgangsrik
8055,talrik,tallrik
8056,sakkunnig,sakkyndig
8057,tolmodig,tålmodig
8058,utstrekt,utstrakt
8059,utolmodig,utålmodig
8060,uvitig,uvettig
8061,vitig,vettig
8062,fåvitig,tåpelig
8063,vanvettig,vanvittig
8064,vanvitig,vanvittig
8065,vêrmessig,værmessig
8066,oppvaksen,oppvokst
8067,sjølvsagd,selvsagt
8068,nytilsett,nyansatt
8069,privatrettsleg,privatrettslig
8070,påtakeleg,påtagelig
8071,langvegsfarande,langveisfarende
8072,mestseljande,mestselgende
8073,mestvinnande,mestvinnende
8074,nytenkjande,nytenkende
8075,nytenkande,nytenkende
8076,nøydd,nødt
8077,pensjonsgjevande,pensjonsgivende
8078,inntektsgjevande,inntektsgivende
8079,lovgjevande,lovgivende
8080,sjølvberande,selvbærende
8081,smitteberande,smittebærende
8082,lek,leg
8083,songbar,sangbar
8084,konkursramma,konkursrammet
8085,nedleggingstrua,nedleggingstruet
8086,polioramma,poliorammet
8087,reie,rede
