,lemmet,magen,lårene,lungene,ankelen,fingrene,leppen,knærne,albuen,halsen,hånden,øyenbrynene,nakken,kjønnet,neglen,øynene,brystet,håret,rumpa,hjertet,tærne,øyet,øyenvippene,hjernen,brystene,tommelen,skuldrene,tåa,pannen,kuken,fingeren,kinnet,armen,låret,foten,hodet,leppene,leggene,munnen,tungen,leggen,hendene,nesen,kneet,neglene,grotten,ansiktet,skulderen,tåen,fitta,skjødet
tykke,0.0,0.0,0.0,0.0,0.0,0.00011912561796414319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001466992665036675,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296345459824948e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,1.6287706039481398e-05,0.0,0.0,0.0,0.0,1.0728117322691041e-05,0.0,0.0,0.0,0.0,0.0,0.00018165304268846503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296345459824948e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oppbløtte,0.0,0.0,0.0,0.0,0.0,0.00011912561796414319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nedlesset,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
likte,0.0,0.0,0.0,0.0,0.0,0.00011912561796414319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.607201850016519e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spriker,0.0,0.0,0.0,0.0,0.0,0.00023825123592828638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006821282401091405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leter,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,1.6287706039481398e-05,0.0,0.0,0.0,0.0,2.1456234645382083e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012359411692003462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007217610970768675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leker,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,1.6287706039481398e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.084074373484237e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clary,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gjennomgå,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dukket,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,7.995842162075721e-05,4.88631181184442e-05,0.0,0.0,0.0,0.0,2.1456234645382083e-05,0.0,0.0,0.0,0.0,0.0,0.00036330608537693006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.637076367859958e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006738544474393531,0.00015681108968026219,0.0,0.0,0.0,0.0
kjæle,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strakt,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,3.9979210810378605e-05,9.77262362368884e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019935541748347012,0.0,0.0,8.296345459824948e-06,0.0,0.0,0.0,0.0,0.0,0.0003783051927365403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
krøkte,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fornøyd,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,1.6287706039481398e-05,0.0,0.0,0.0,0.0,1.0728117322691041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296345459824948e-06,0.00016168148746968473,0.0,0.0,0.0,0.0,0.00019910799617712648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bøyd,0.0,0.0,0.0,0.0,0.0,0.00017868842694621477,0.0,0.0025869502730669733,0.0,7.995842162075721e-05,0.0,0.0,0.0016271501627150163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018527439137362435,0.0,0.0,0.0,0.0,0.0,0.00019935541748347012,0.0,0.0,0.0026216451653046833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.704332690407866e-05,0.0,0.0,0.0,0.0
vendt,0.0,0.0,0.0,0.0,0.0,0.00011912561796414319,0.0,0.0002874389192296637,0.0,0.0,4.88631181184442e-05,0.0003850596842510589,0.0,0.0,0.0,9.655305590421937e-05,0.0,0.0,0.0,0.0,0.0,0.00018165304268846503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.212344541685859e-05,0.0006720039822458207,0.0,0.0,0.0,0.0,0.0,5.973239885313794e-05,0.00024968789013732833,0.0,0.0,0.0,0.005378620376032993,0.0,0.02877697841726619,0.0,0.0
stødig,0.0,0.0,0.0,0.0,0.0,0.00011912561796414319,0.0,0.0,0.0,0.0,9.77262362368884e-05,0.0,0.0,0.0,0.0,1.0728117322691041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002763703362505758,0.0,0.0,0.0,0.0,0.0,0.0,7.964319847085059e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hvilke,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024718823384006923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6592690919649896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
krafset,0.0,0.0,0.0,0.0,0.0,0.00023825123592828638,0.0,0.0,0.0,0.0,4.88631181184442e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89066918001885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013937559732398854,0.0,0.0,0.0004889975550122249,0.0,0.0,0.0,0.0,0.0,0.0
klorte,0.0,0.0,0.0,0.0,0.0,0.00023825123592828638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9821599235425295e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ganske,0.0,0.0,0.0,0.0,0.0,0.00017868842694621477,0.0,0.0,0.0008857395925597874,0.0,4.88631181184442e-05,0.0,0.0,0.0,0.0,6.436870393614625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012359411692003462,0.0,0.0,0.0,0.003115264797507788,0.0,0.0,0.0,0.0,3.322590291391168e-05,0.0,0.0,7.466710913842453e-05,0.0,0.0,2.6043023074118443e-05,0.00036088054853843375,0.0,3.9821599235425295e-05,0.0,0.0010768126346015793,0.0,0.0,3.136221793605244e-05,4.73081653893462e-05,0.0,0.0,0.0
begjærlig,0.0,0.0,0.0,0.0,0.0,0.00023825123592828638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0728117322691041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9910799617712648e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
møysommelig,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,3.9979210810378605e-05,1.6287706039481398e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296345459824948e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gå,0.0,0.0,0.0,0.0,0.0,0.00017868842694621477,0.0,0.0,0.0,0.0,4.88631181184442e-05,0.0,0.0,0.0,0.0,2.1456234645382083e-05,0.0,0.0001191291657980165,0.0,0.0001767200754005655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030358227079538557,0.0,0.0,0.0,0.0,2.488903637947484e-05,0.0,0.0,5.2086046148236886e-05,0.0,0.0,1.9910799617712648e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stive,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0728117322691041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reine,0.0,0.0,0.0,0.0,0.0,0.00011912561796414319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matt,0.0,0.0,0.0,0.0,0.0,0.00011912561796414319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001191291657980165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296345459824948e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NØKLENE,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dersom,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034106412005457026,0.00018165304268846503,0.0,0.0003707823507601038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322590291391168e-05,0.0,0.0,2.488903637947484e-05,0.0,0.0,0.0,0.00036088054853843375,0.0,0.0,0.0,0.0,0.0,0.0,6.272443587210488e-05,0.0,0.0,0.0,0.0
dovent,0.0,0.0,0.0,0.0,0.0,0.00011912561796414319,0.0,0.0,0.0,0.0,1.6287706039481398e-05,0.0,0.0,0.0,0.0,2.1456234645382083e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.705487827472487e-05,0.0,0.0,0.0,0.00015179113539769278,0.0,3.322590291391168e-05,0.0,0.0,2.488903637947484e-05,8.084074373484237e-05,0.0,0.0,0.0,0.0,1.9910799617712648e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
føle,0.0,0.0,0.0,0.0,0.0,0.00035737685389242954,0.0,0.0,0.0,0.0,4.88631181184442e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89066918001885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.084074373484237e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kappet,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.00011993763243113581,1.6287706039481398e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.212344541685859e-05,6.637076367859958e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lengter,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89066918001885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.084074373484237e-05,0.0,0.0,0.0,0.0,1.9910799617712648e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glitret,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.00011993763243113581,1.6287706039481398e-05,0.0,0.0,0.0,0.0,0.0026820293306727603,0.0,0.0001191291657980165,0.0,5.89066918001885e-05,0.0,0.00018165304268846503,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030358227079538557,0.0,0.0,0.0,0.0,8.296345459824948e-06,0.0,0.0,2.6043023074118443e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.704332690407866e-05,0.0,0.0,0.0,0.0
henge,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,9.77262362368884e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0008041218691366114,0.0,0.0,0.0,0.0,0.0,0.0,0.002758620689655172,0.0,3.705487827472487e-05,0.0,0.0,0.0,0.00015179113539769278,0.0,0.0004319367378808519,0.0,0.0,0.0001410378728170241,0.0,0.0,2.6043023074118443e-05,0.003247924936845904,0.0008787346221441124,0.0002986619942656897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nederst,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030358227079538557,0.0,0.0,0.0,0.0,8.296345459824948e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.568110896802622e-05,0.0,0.0,0.0,0.0
fyke,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flappende,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,3.9979210810378605e-05,0.0,0.0,0.00011622501162250116,0.0,0.0,1.0728117322691041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.705487827472487e-05,0.0,0.0,0.0,0.0,0.00010705491917353603,0.0,0.0,9.212344541685859e-05,8.296345459824948e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.568110896802622e-05,0.0,0.0,0.0,0.0
lukke,0.0,0.0,0.0,0.0,0.0,0.00023825123592828638,0.0,0.0,0.0,0.0,1.6287706039481398e-05,0.0,0.0,0.0,0.0,2.1456234645382083e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6043023074118443e-05,0.0,0.0,1.9910799617712648e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
avoirles,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGNUS,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021410983834707205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cm,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snurret,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,4.88631181184442e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025431425976385103,0.0,0.00012359411692003462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.212344541685859e-05,7.466710913842453e-05,0.0,0.0,5.2086046148236886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.568110896802622e-05,0.0,0.0,0.0,0.0
kuttet,0.0,0.0,0.0,0.0,0.0,0.00011912561796414319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0728117322691041e-05,0.0,8.934687434851237e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.637076367859958e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
to,0.0,0.0,0.0,0.0,0.0,0.00011912561796414319,0.0,0.0,0.0,3.9979210810378605e-05,4.88631181184442e-05,0.0,0.0,0.0,0.0,4.2912469290764166e-05,0.00011744670855599271,0.00020847604014652887,0.0,0.000117813383600377,0.0,0.0,0.0,0.00012359411692003462,0.0,0.0,0.0,0.0,0.00013214403700033037,0.0,0.0,0.0,3.322590291391168e-05,0.0,0.0,3.318538183929979e-05,0.0,0.0,0.0001823011615188291,0.0,0.0,0.00017919719655941382,0.0,0.0,0.0,0.0,4.704332690407866e-05,0.0001419244961680386,0.0,0.0,0.0
svakt,0.0,0.0,0.0,0.0,0.0,0.00011912561796414319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0728117322691041e-05,0.0,2.9782291449504125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001410378728170241,0.0,0.0,0.0,0.0,0.0,3.9821599235425295e-05,0.0,0.0,0.0,0.0,1.568110896802622e-05,0.0,0.0,0.0,0.0
dvele,0.0,0.0,0.0,0.0,0.0,0.00023825123592828638,0.0,0.0,0.0,0.0,4.88631181184442e-05,0.0,0.0,0.0,0.0,5.364058661345521e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024718823384006923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010705491917353603,0.0,0.0,0.0,0.0,8.084074373484237e-05,0.0,0.0,0.00036088054853843375,0.0,1.9910799617712648e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kravlet,0.0,0.0,0.0,0.0,0.0,0.00011912561796414319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.872335427799636e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6592690919649896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masserte,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,3.2575412078962796e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015179113539769278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
røde,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002360185810992029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.212344541685859e-05,0.0,0.0004042037186742118,0.0,0.0,0.0,0.0,0.00011946479770627588,0.0,0.0,0.001466992665036675,0.0,0.0,0.0,0.0,0.0,0.0
konfiskerte,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brukket,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.956458289900825e-05,0.0,0.0,0.00034106412005457026,0.0,0.0,0.0,0.0,0.0,0.0,0.003115264797507788,0.0,0.0,0.0,0.0,3.322590291391168e-05,0.0,9.212344541685859e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rasende,0.0,0.0,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0,3.2575412078962796e-05,0.0,0.0,0.0,0.0,2.1456234645382083e-05,0.0,0.0,0.0,5.89066918001885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6592690919649896e-05,0.0,0.0,7.812906922235533e-05,0.0,0.0,3.9821599235425295e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
